pair_id,pair_type,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,score_melody,score_harmony,score_rhythm,score_global,simple_average,weighted_average,comparison_representation,experiment_category
pair_000027,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/007_segment_02.json,Transformações Rítmicas
pair_000028,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/007_segment_02.json,Transformações Melódicas
pair_000029,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.764706,0.000000,1.000000,0.000000,1.000000,0.661319,0.333333,0.714795,0.664884,0.714795,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_01.json,Transformações Combinadas
pair_000030,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.764706,1.000000,1.000000,1.000000,1.000000,0.661319,1.000000,0.881462,0.887106,0.881462,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/026_segment_01.json,Transformações Combinadas
pair_000031,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.764706,0.000000,1.000000,0.000000,1.000000,0.661319,0.333333,0.714795,0.664884,0.714795,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/026_segment_01.json,Transformações Combinadas
pair_000032,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_01.json,Transformações Combinadas
pair_000033,positive,chord_substitution,0.000000,0.000000,0.000000,0.454545,0.764706,0.764706,0.000000,0.000000,0.000000,0.000000,0.661319,0.000000,0.231462,0.220440,0.231462,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/026_segment_01.json,Transformações Harmônicas
pair_000034,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.485329,0.000000,0.000000,0.000000,0.161776,0.040444,0.053925,0.040444,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/026_segment_01.json,Transformações Rítmicas
pair_000035,positive,interval_modification,0.428571,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.642857,0.000000,0.000000,0.257143,0.214286,0.257143,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/026_segment_01.json,Transformações Melódicas
pair_000036,positive,ornamentation,0.434783,0.684211,0.684211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601068,0.000000,0.000000,0.240427,0.200356,0.240427,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/026_segment_01.json,Transformações Melódicas
pair_000037,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.466014,0.000000,0.000000,0.000000,0.155338,0.038835,0.051779,0.038835,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/026_segment_01.json,Transformações Rítmicas
pair_000038,positive,reharmonization,0.000000,0.000000,0.000000,0.523810,0.764706,0.764706,0.000000,0.000000,0.000000,0.000000,0.684407,0.000000,0.239542,0.228136,0.239542,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/026_segment_01.json,Transformações Harmônicas
pair_000039,positive,simplification,0.000000,0.000000,0.000000,0.882353,0.941176,0.970588,0.000000,0.000000,0.000000,0.000000,0.931372,0.000000,0.325980,0.310458,0.325980,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/026_segment_01.json,Transformações Harmônicas
pair_000040,positive,simplification,0.300000,0.562500,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.475000,0.000000,0.000000,0.190000,0.158333,0.190000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/026_segment_01.json,Transformações Melódicas
pair_000041,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/026_segment_01.json,Transformações Rítmicas
pair_000042,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/026_segment_01.json,Transformações Melódicas
pair_000043,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.796078,0.000000,1.000000,0.000000,1.000000,0.671776,0.333333,0.718455,0.668370,0.718455,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_02.json,Transformações Combinadas
pair_000044,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.796078,1.000000,1.000000,1.000000,1.000000,0.671776,1.000000,0.885122,0.890592,0.885122,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/026_segment_02.json,Transformações Combinadas
pair_000045,positive,,1.000000,1.000000,1.000000,0.454545,0.764706,0.796078,0.000000,1.000000,0.000000,1.000000,0.671776,0.333333,0.718455,0.668370,0.718455,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/026_segment_02.json,Transformações Combinadas
pair_000046,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_02.json,Transformações Combinadas
pair_000047,positive,chord_substitution,0.000000,0.000000,0.000000,0.454545,0.764706,0.796078,0.000000,0.000000,0.000000,0.000000,0.671776,0.000000,0.235122,0.223926,0.235122,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/026_segment_02.json,Transformações Harmônicas
pair_000048,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194288,0.000000,0.000000,0.000000,0.064763,0.016191,0.021588,0.016191,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/026_segment_02.json,Transformações Rítmicas
pair_000049,positive,interval_modification,0.500000,0.812500,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687500,0.000000,0.000000,0.275000,0.229167,0.275000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/026_segment_02.json,Transformações Melódicas
pair_000050,positive,ornamentation,0.500000,0.736842,0.736842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.657895,0.000000,0.000000,0.263158,0.219298,0.263158,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/026_segment_02.json,Transformações Melódicas
pair_000051,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192997,0.000000,0.000000,0.000000,0.064332,0.016083,0.021444,0.016083,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/026_segment_02.json,Transformações Rítmicas
pair_000052,positive,reharmonization,0.000000,0.000000,0.000000,0.523810,0.764706,0.764706,0.000000,0.000000,0.000000,0.000000,0.684407,0.000000,0.239542,0.228136,0.239542,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/026_segment_02.json,Transformações Harmônicas
pair_000053,positive,simplification,0.000000,0.000000,0.000000,0.600000,0.823529,0.901961,0.000000,0.000000,0.000000,0.000000,0.775163,0.000000,0.271307,0.258388,0.271307,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/026_segment_02.json,Transformações Harmônicas
pair_000054,positive,simplification,0.300000,0.562500,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.475000,0.000000,0.000000,0.190000,0.158333,0.190000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/026_segment_02.json,Transformações Melódicas
pair_000055,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/026_segment_02.json,Transformações Rítmicas
pair_000056,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/026_segment_02.json,Transformações Melódicas
pair_000057,positive,,1.000000,1.000000,1.000000,0.375000,0.739130,0.747826,0.000000,1.000000,0.000000,1.000000,0.620652,0.333333,0.700562,0.651329,0.700562,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/028_segment_01.json,Transformações Combinadas
pair_000058,positive,,1.000000,1.000000,1.000000,0.375000,0.739130,0.747826,1.000000,1.000000,1.000000,1.000000,0.620652,1.000000,0.867228,0.873551,0.867228,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/028_segment_01.json,Transformações Combinadas
pair_000059,positive,,1.000000,1.000000,1.000000,0.375000,0.739130,0.747826,0.000000,1.000000,0.000000,1.000000,0.620652,0.333333,0.700562,0.651329,0.700562,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/028_segment_01.json,Transformações Combinadas
pair_000060,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/028_segment_01.json,Transformações Combinadas
pair_000061,positive,chord_substitution,0.000000,0.000000,0.000000,0.375000,0.739130,0.747826,0.000000,0.000000,0.000000,0.000000,0.620652,0.000000,0.217228,0.206884,0.217228,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/028_segment_01.json,Transformações Harmônicas
pair_000062,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177287,0.000000,0.000000,0.000000,0.059096,0.014774,0.019699,0.014774,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/028_segment_01.json,Transformações Rítmicas
pair_000063,positive,interval_modification,0.354839,0.727273,0.727273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.603128,0.000000,0.000000,0.241251,0.201043,0.241251,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/028_segment_01.json,Transformações Melódicas
pair_000064,positive,ornamentation,0.483871,0.730769,0.730769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648470,0.000000,0.000000,0.259388,0.216157,0.259388,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/028_segment_01.json,Transformações Melódicas
pair_000065,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168021,0.000000,0.000000,0.000000,0.056007,0.014002,0.018669,0.014002,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/028_segment_01.json,Transformações Rítmicas
pair_000066,positive,reharmonization,0.000000,0.000000,0.000000,0.517241,0.739130,0.756522,0.000000,0.000000,0.000000,0.000000,0.670964,0.000000,0.234838,0.223655,0.234838,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/028_segment_01.json,Transformações Harmônicas
pair_000067,positive,simplification,0.000000,0.000000,0.000000,0.760000,0.913043,0.949275,0.000000,0.000000,0.000000,0.000000,0.874106,0.000000,0.305937,0.291369,0.305937,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/028_segment_01.json,Transformações Harmônicas
pair_000068,positive,simplification,0.285714,0.545455,0.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.458875,0.000000,0.000000,0.183550,0.152958,0.183550,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/028_segment_01.json,Transformações Melódicas
pair_000069,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/028_segment_01.json,Transformações Rítmicas
pair_000070,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/028_segment_01.json,Transformações Melódicas
pair_000071,positive,,1.000000,1.000000,1.000000,0.470588,0.769231,0.784615,0.000000,1.000000,0.000000,1.000000,0.674811,0.333333,0.719517,0.669382,0.719517,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/028_segment_02.json,Transformações Combinadas
pair_000072,positive,,1.000000,1.000000,1.000000,0.470588,0.769231,0.784615,1.000000,1.000000,1.000000,1.000000,0.674811,1.000000,0.886184,0.891604,0.886184,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/028_segment_02.json,Transformações Combinadas
pair_000073,positive,,1.000000,1.000000,1.000000,0.470588,0.769231,0.784615,0.000000,1.000000,0.000000,1.000000,0.674811,0.333333,0.719517,0.669382,0.719517,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/028_segment_02.json,Transformações Combinadas
pair_000074,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/028_segment_02.json,Transformações Combinadas
pair_000075,positive,chord_substitution,0.000000,0.000000,0.000000,0.470588,0.769231,0.784615,0.000000,0.000000,0.000000,0.000000,0.674811,0.000000,0.236184,0.224937,0.236184,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/028_segment_02.json,Transformações Harmônicas
pair_000076,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179201,0.000000,0.000000,0.000000,0.059734,0.014933,0.019911,0.014933,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/028_segment_02.json,Transformações Rítmicas
pair_000077,positive,interval_modification,0.454545,0.760000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.658182,0.000000,0.000000,0.263273,0.219394,0.263273,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/028_segment_02.json,Transformações Melódicas
pair_000078,positive,ornamentation,0.472222,0.733333,0.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646296,0.000000,0.000000,0.258519,0.215432,0.258519,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/028_segment_02.json,Transformações Melódicas
pair_000079,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168084,0.000000,0.000000,0.000000,0.056028,0.014007,0.018676,0.014007,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/028_segment_02.json,Transformações Rítmicas
pair_000080,positive,reharmonization,0.000000,0.000000,0.000000,0.612903,0.769231,0.769231,0.000000,0.000000,0.000000,0.000000,0.717122,0.000000,0.250993,0.239041,0.250993,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/028_segment_02.json,Transformações Harmônicas
pair_000081,positive,simplification,0.000000,0.000000,0.000000,0.666667,0.884615,0.948718,0.000000,0.000000,0.000000,0.000000,0.833333,0.000000,0.291667,0.277778,0.291667,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/028_segment_02.json,Transformações Harmônicas
pair_000082,positive,simplification,0.448276,0.680000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602759,0.000000,0.000000,0.241103,0.200920,0.241103,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/028_segment_02.json,Transformações Melódicas
pair_000083,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/028_segment_02.json,Transformações Rítmicas
pair_000084,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/028_segment_02.json,Transformações Melódicas
pair_000085,positive,,1.000000,1.000000,1.000000,0.368421,0.714286,0.742857,0.000000,1.000000,0.000000,1.000000,0.608521,0.333333,0.696316,0.647285,0.696316,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/031_segment_01.json,Transformações Combinadas
pair_000086,positive,,1.000000,1.000000,1.000000,0.368421,0.714286,0.742857,1.000000,1.000000,1.000000,1.000000,0.608521,1.000000,0.862982,0.869507,0.862982,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/031_segment_01.json,Transformações Combinadas
pair_000087,positive,,1.000000,1.000000,1.000000,0.368421,0.714286,0.742857,0.000000,1.000000,0.000000,1.000000,0.608521,0.333333,0.696316,0.647285,0.696316,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/031_segment_01.json,Transformações Combinadas
pair_000088,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/031_segment_01.json,Transformações Combinadas
pair_000089,positive,chord_substitution,0.000000,0.000000,0.000000,0.368421,0.714286,0.742857,0.000000,0.000000,0.000000,0.000000,0.608521,0.000000,0.212982,0.202840,0.212982,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/031_segment_01.json,Transformações Harmônicas
pair_000090,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148481,0.000000,0.000000,0.000000,0.049494,0.012373,0.016498,0.012373,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/031_segment_01.json,Transformações Rítmicas
pair_000091,positive,interval_modification,0.500000,0.769231,0.769231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679487,0.000000,0.000000,0.271795,0.226496,0.271795,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/031_segment_01.json,Transformações Melódicas
pair_000092,positive,ornamentation,0.421053,0.625000,0.625000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557018,0.000000,0.000000,0.222807,0.185673,0.222807,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/031_segment_01.json,Transformações Melódicas
pair_000093,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141976,0.000000,0.000000,0.000000,0.047325,0.011831,0.015775,0.011831,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/031_segment_01.json,Transformações Rítmicas
pair_000094,positive,reharmonization,0.000000,0.000000,0.000000,0.529412,0.714286,0.728571,0.000000,0.000000,0.000000,0.000000,0.657423,0.000000,0.230098,0.219141,0.230098,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/031_segment_01.json,Transformações Harmônicas
pair_000095,positive,simplification,0.000000,0.000000,0.000000,0.368421,0.714286,0.904762,0.000000,0.000000,0.000000,0.000000,0.662490,0.000000,0.231871,0.220830,0.231871,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/031_segment_01.json,Transformações Harmônicas
pair_000096,positive,simplification,0.250000,0.538462,0.461538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.416667,0.000000,0.000000,0.166667,0.138889,0.166667,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/031_segment_01.json,Transformações Melódicas
pair_000097,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/031_segment_01.json,Transformações Rítmicas
pair_000098,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/031_segment_01.json,Transformações Melódicas
pair_000099,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.756190,0.000000,1.000000,0.023810,1.000000,0.654402,0.341270,0.714358,0.665224,0.714358,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/031_segment_02.json,Transformações Combinadas
pair_000100,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.756190,1.000000,1.000000,1.000000,1.000000,0.654402,1.000000,0.879041,0.884801,0.879041,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/031_segment_02.json,Transformações Combinadas
pair_000101,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.756190,0.000000,1.000000,0.023810,1.000000,0.654402,0.341270,0.714358,0.665224,0.714358,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/031_segment_02.json,Transformações Combinadas
