song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
096,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
096,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
096,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.153824
096,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
096,02,tempo_change,transformed,ioi_similarity,{},1.000000
096,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,02,tempo_change,transformed,rhythmic_edit_distance,{},0.018519
100,01,duration_scaling,transformed,ioi_similarity,{},0.095313
100,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
100,01,original_copy,baseline_original,ioi_similarity,{},1.000000
100,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
100,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
100,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.089888
100,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
100,01,tempo_change,transformed,ioi_similarity,{},1.000000
100,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
100,02,duration_scaling,transformed,ioi_similarity,{},0.214340
100,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
100,02,original_copy,baseline_original,ioi_similarity,{},1.000000
100,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
100,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
100,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.214515
100,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
100,02,tempo_change,transformed,ioi_similarity,{},1.000000
100,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
100,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
104,01,duration_scaling,transformed,ioi_similarity,{},0.171961
104,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
104,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
104,01,original_copy,baseline_original,ioi_similarity,{},1.000000
104,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
104,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
104,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.154291
104,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
104,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
104,01,tempo_change,transformed,ioi_similarity,{},1.000000
104,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
